location,date,new_cases,new_deaths,icu_patients,people_fully_vaccinated,population,median_age,gdp_per_capita
United Kingdom,12/02/2020,1,,,,68207114,40.8,39753.244
United Kingdom,13/02/2020,1,,,,68207114,40.8,39753.244
United Kingdom,14/02/2020,1,,,,68207114,40.8,39753.244
United Kingdom,15/02/2020,0,,,,68207114,40.8,39753.244
United Kingdom,16/02/2020,0,,,,68207114,40.8,39753.244
United Kingdom,17/02/2020,1,,,,68207114,40.8,39753.244
United Kingdom,18/02/2020,0,,,,68207114,40.8,39753.244
United Kingdom,19/02/2020,1,,,,68207114,40.8,39753.244
United Kingdom,20/02/2020,2,,,,68207114,40.8,39753.244
United Kingdom,21/02/2020,1,,,,68207114,40.8,39753.244
United Kingdom,22/02/2020,0,,,,68207114,40.8,39753.244
United Kingdom,23/02/2020,5,,,,68207114,40.8,39753.244
United Kingdom,24/02/2020,2,,,,68207114,40.8,39753.244
United Kingdom,25/02/2020,4,,,,68207114,40.8,39753.244
United Kingdom,26/02/2020,3,,,,68207114,40.8,39753.244
United Kingdom,27/02/2020,7,,,,68207114,40.8,39753.244
United Kingdom,28/02/2020,12,,,,68207114,40.8,39753.244
United Kingdom,29/02/2020,5,,,,68207114,40.8,39753.244
United Kingdom,1/03/2020,33,,,,68207114,40.8,39753.244
United Kingdom,2/03/2020,40,,,,68207114,40.8,39753.244
United Kingdom,3/03/2020,55,,,,68207114,40.8,39753.244
United Kingdom,4/03/2020,56,,,,68207114,40.8,39753.244
United Kingdom,5/03/2020,49,,,,68207114,40.8,39753.244
United Kingdom,6/03/2020,79,1,,,68207114,40.8,39753.244
United Kingdom,7/03/2020,55,1,,,68207114,40.8,39753.244
United Kingdom,8/03/2020,54,0,,,68207114,40.8,39753.244
United Kingdom,9/03/2020,147,1,,,68207114,40.8,39753.244
United Kingdom,10/03/2020,259,4,,,68207114,40.8,39753.244
United Kingdom,11/03/2020,412,0,,,68207114,40.8,39753.244
United Kingdom,12/03/2020,489,2,,,68207114,40.8,39753.244
United Kingdom,13/03/2020,479,1,,,68207114,40.8,39753.244
United Kingdom,14/03/2020,364,19,,,68207114,40.8,39753.244
United Kingdom,15/03/2020,443,14,,,68207114,40.8,39753.244
United Kingdom,16/03/2020,615,22,,,68207114,40.8,39753.244
United Kingdom,17/03/2020,768,17,,,68207114,40.8,39753.244
United Kingdom,18/03/2020,999,34,,,68207114,40.8,39753.244
United Kingdom,19/03/2020,1060,46,,,68207114,40.8,39753.244
United Kingdom,20/03/2020,1257,32,,,68207114,40.8,39753.244
United Kingdom,21/03/2020,1215,58,,,68207114,40.8,39753.244
United Kingdom,22/03/2020,1376,36,,,68207114,40.8,39753.244
United Kingdom,23/03/2020,2339,76,,,68207114,40.8,39753.244
United Kingdom,24/03/2020,2371,148,,,68207114,40.8,39753.244
United Kingdom,25/03/2020,2703,191,,,68207114,40.8,39753.244
United Kingdom,26/03/2020,3104,182,,,68207114,40.8,39753.244
United Kingdom,27/03/2020,3223,288,,,68207114,40.8,39753.244
United Kingdom,28/03/2020,2831,292,,,68207114,40.8,39753.244
United Kingdom,29/03/2020,2868,213,,,68207114,40.8,39753.244
United Kingdom,30/03/2020,4306,374,,,68207114,40.8,39753.244
United Kingdom,31/03/2020,4515,404,,,68207114,40.8,39753.244
United Kingdom,1/04/2020,4945,672,,,68207114,40.8,39753.244
United Kingdom,2/04/2020,4886,657,1813,,68207114,40.8,39753.244
United Kingdom,3/04/2020,4954,737,2120,,68207114,40.8,39753.244
United Kingdom,4/04/2020,4050,757,2309,,68207114,40.8,39753.244
United Kingdom,5/04/2020,3641,600,2469,,68207114,40.8,39753.244
United Kingdom,6/04/2020,5289,568,2644,,68207114,40.8,39753.244
United Kingdom,7/04/2020,5462,1105,2864,,68207114,40.8,39753.244
United Kingdom,8/04/2020,5145,1031,2967,,68207114,40.8,39753.244
United Kingdom,9/04/2020,4862,1116,2963,,68207114,40.8,39753.244
United Kingdom,10/04/2020,4352,1123,3228,,68207114,40.8,39753.244
United Kingdom,11/04/2020,3586,843,3274,,68207114,40.8,39753.244
United Kingdom,12/04/2020,3519,657,3301,,68207114,40.8,39753.244
United Kingdom,13/04/2020,4188,724,3277,,68207114,40.8,39753.244
United Kingdom,14/04/2020,4329,1080,3234,,68207114,40.8,39753.244
United Kingdom,15/04/2020,5072,882,3228,,68207114,40.8,39753.244
United Kingdom,16/04/2020,5308,1040,3222,,68207114,40.8,39753.244
United Kingdom,17/04/2020,4978,914,3162,,68207114,40.8,39753.244
United Kingdom,18/04/2020,4730,1106,3247,,68207114,40.8,39753.244
United Kingdom,19/04/2020,3856,432,3176,,68207114,40.8,39753.244
United Kingdom,20/04/2020,4858,573,3130,,68207114,40.8,39753.244
United Kingdom,21/04/2020,4768,1224,3036,,68207114,40.8,39753.244
United Kingdom,22/04/2020,5492,851,2964,,68207114,40.8,39753.244
United Kingdom,23/04/2020,5166,683,2867,,68207114,40.8,39753.244
United Kingdom,24/04/2020,4975,1015,2703,,68207114,40.8,39753.244
United Kingdom,25/04/2020,3750,816,2702,,68207114,40.8,39753.244
United Kingdom,26/04/2020,3468,364,2580,,68207114,40.8,39753.244
United Kingdom,27/04/2020,4702,320,2460,,68207114,40.8,39753.244
United Kingdom,28/04/2020,4726,970,2353,,68207114,40.8,39753.244
United Kingdom,29/04/2020,5442,771,2286,,68207114,40.8,39753.244
United Kingdom,30/04/2020,4956,636,2224,,68207114,40.8,39753.244
United Kingdom,1/05/2020,4728,699,2178,,68207114,40.8,39753.244
United Kingdom,2/05/2020,3226,584,2068,,68207114,40.8,39753.244
United Kingdom,3/05/2020,2975,253,2009,,68207114,40.8,39753.244
United Kingdom,4/05/2020,3378,272,1936,,68207114,40.8,39753.244
United Kingdom,5/05/2020,3685,725,1874,,68207114,40.8,39753.244
United Kingdom,6/05/2020,3831,647,1802,,68207114,40.8,39753.244
United Kingdom,7/05/2020,3767,458,1685,,68207114,40.8,39753.244
United Kingdom,8/05/2020,3049,580,1642,,68207114,40.8,39753.244
United Kingdom,9/05/2020,2150,275,1585,,68207114,40.8,39753.244
United Kingdom,10/05/2020,2321,217,1538,,68207114,40.8,39753.244
United Kingdom,11/05/2020,3584,187,1485,,68207114,40.8,39753.244
United Kingdom,12/05/2020,3390,615,1414,,68207114,40.8,39753.244
United Kingdom,13/05/2020,3299,448,1342,,68207114,40.8,39753.244
United Kingdom,14/05/2020,2610,352,1314,,68207114,40.8,39753.244
United Kingdom,15/05/2020,2517,350,1337,,68207114,40.8,39753.244
United Kingdom,16/05/2020,2070,411,1234,,68207114,40.8,39753.244
United Kingdom,17/05/2020,1826,67,1196,,68207114,40.8,39753.244
United Kingdom,18/05/2020,2575,146,1141,,68207114,40.8,39753.244
United Kingdom,19/05/2020,3041,501,1106,,68207114,40.8,39753.244
United Kingdom,20/05/2020,2709,329,1034,,68207114,40.8,39753.244
United Kingdom,21/05/2020,2542,273,1008,,68207114,40.8,39753.244
United Kingdom,22/05/2020,2030,291,964,,68207114,40.8,39753.244
United Kingdom,23/05/2020,1507,220,928,,68207114,40.8,39753.244
United Kingdom,24/05/2020,1348,379,886,,68207114,40.8,39753.244
United Kingdom,25/05/2020,1608,104,863,,68207114,40.8,39753.244
United Kingdom,26/05/2020,1650,131,847,,68207114,40.8,39753.244
United Kingdom,27/05/2020,1803,422,783,,68207114,40.8,39753.244
United Kingdom,28/05/2020,1734,343,751,,68207114,40.8,39753.244
United Kingdom,29/05/2020,1504,274,719,,68207114,40.8,39753.244
United Kingdom,30/05/2020,1099,154,704,,68207114,40.8,39753.244
United Kingdom,31/05/2020,1069,60,679,,68207114,40.8,39753.244
United Kingdom,1/06/2020,1434,86,652,,68207114,40.8,39753.244
United Kingdom,2/06/2020,1467,250,636,,68207114,40.8,39753.244
United Kingdom,3/06/2020,1343,254,602,,68207114,40.8,39753.244
United Kingdom,4/06/2020,1234,130,571,,68207114,40.8,39753.244
United Kingdom,5/06/2020,1105,258,554,,68207114,40.8,39753.244
United Kingdom,6/06/2020,793,143,540,,68207114,40.8,39753.244
United Kingdom,7/06/2020,717,54,515,,68207114,40.8,39753.244
United Kingdom,8/06/2020,1087,47,509,,68207114,40.8,39753.244
United Kingdom,9/06/2020,1154,197,491,,68207114,40.8,39753.244
United Kingdom,10/06/2020,1182,164,439,,68207114,40.8,39753.244
United Kingdom,11/06/2020,1001,76,390,,68207114,40.8,39753.244
United Kingdom,12/06/2020,1053,131,393,,68207114,40.8,39753.244
United Kingdom,13/06/2020,887,107,390,,68207114,40.8,39753.244
United Kingdom,14/06/2020,807,27,393,,68207114,40.8,39753.244
United Kingdom,15/06/2020,1029,29,385,,68207114,40.8,39753.244
United Kingdom,16/06/2020,1077,120,378,,68207114,40.8,39753.244
United Kingdom,17/06/2020,999,110,357,,68207114,40.8,39753.244
United Kingdom,18/06/2020,1020,67,352,,68207114,40.8,39753.244
United Kingdom,19/06/2020,980,84,330,,68207114,40.8,39753.244
United Kingdom,20/06/2020,666,71,346,,68207114,40.8,39753.244
United Kingdom,21/06/2020,622,31,310,,68207114,40.8,39753.244
United Kingdom,22/06/2020,892,13,340,,68207114,40.8,39753.244
United Kingdom,23/06/2020,882,94,311,,68207114,40.8,39753.244
United Kingdom,24/06/2020,775,87,316,,68207114,40.8,39753.244
United Kingdom,25/06/2020,697,99,276,,68207114,40.8,39753.244
United Kingdom,26/06/2020,638,77,268,,68207114,40.8,39753.244
United Kingdom,27/06/2020,633,40,270,,68207114,40.8,39753.244
United Kingdom,28/06/2020,395,31,270,,68207114,40.8,39753.244
United Kingdom,29/06/2020,604,21,262,,68207114,40.8,39753.244
United Kingdom,30/06/2020,403,53,279,,68207114,40.8,39753.244
United Kingdom,1/07/2020,60,97,259,,68207114,40.8,39753.244
United Kingdom,2/07/2020,4,41,239,,68207114,40.8,39753.244
United Kingdom,3/07/2020,502,49,231,,68207114,40.8,39753.244
United Kingdom,4/07/2020,624,32,221,,68207114,40.8,39753.244
United Kingdom,5/07/2020,516,19,217,,68207114,40.8,39753.244
United Kingdom,6/07/2020,358,11,209,,68207114,40.8,39753.244
United Kingdom,7/07/2020,581,54,197,,68207114,40.8,39753.244
United Kingdom,8/07/2020,630,57,185,,68207114,40.8,39753.244
United Kingdom,9/07/2020,642,31,188,,68207114,40.8,39753.244
United Kingdom,10/07/2020,512,34,191,,68207114,40.8,39753.244
United Kingdom,11/07/2020,820,17,168,,68207114,40.8,39753.244
United Kingdom,12/07/2020,650,9,159,,68207114,40.8,39753.244
United Kingdom,13/07/2020,534,10,162,,68207114,40.8,39753.244
United Kingdom,14/07/2020,1240,44,145,,68207114,40.8,39753.244
United Kingdom,15/07/2020,538,26,153,,68207114,40.8,39753.244
United Kingdom,16/07/2020,643,24,142,,68207114,40.8,39753.244
United Kingdom,17/07/2020,687,26,143,,68207114,40.8,39753.244
United Kingdom,18/07/2020,827,9,137,,68207114,40.8,39753.244
United Kingdom,19/07/2020,726,11,131,,68207114,40.8,39753.244
United Kingdom,20/07/2020,580,10,129,,68207114,40.8,39753.244
United Kingdom,21/07/2020,445,25,137,,68207114,40.8,39753.244
United Kingdom,22/07/2020,560,17,110,,68207114,40.8,39753.244
United Kingdom,23/07/2020,769,9,111,,68207114,40.8,39753.244
United Kingdom,24/07/2020,769,32,104,,68207114,40.8,39753.244
United Kingdom,25/07/2020,767,15,93,,68207114,40.8,39753.244
United Kingdom,26/07/2020,745,8,92,,68207114,40.8,39753.244
United Kingdom,27/07/2020,685,3,97,,68207114,40.8,39753.244
United Kingdom,28/07/2020,550,21,93,,68207114,40.8,39753.244
United Kingdom,29/07/2020,797,34,87,,68207114,40.8,39753.244
United Kingdom,30/07/2020,846,0,84,,68207114,40.8,39753.244
United Kingdom,31/07/2020,880,20,86,,68207114,40.8,39753.244
United Kingdom,1/08/2020,761,13,92,,68207114,40.8,39753.244
United Kingdom,2/08/2020,743,5,85,,68207114,40.8,39753.244
United Kingdom,3/08/2020,942,1,77,,68207114,40.8,39753.244
United Kingdom,4/08/2020,674,18,76,,68207114,40.8,39753.244
United Kingdom,5/08/2020,892,14,73,,68207114,40.8,39753.244
United Kingdom,6/08/2020,951,18,69,,68207114,40.8,39753.244
United Kingdom,7/08/2020,871,12,67,,68207114,40.8,39753.244
United Kingdom,8/08/2020,758,3,62,,68207114,40.8,39753.244
United Kingdom,9/08/2020,1062,5,65,,68207114,40.8,39753.244
United Kingdom,10/08/2020,818,18,70,,68207114,40.8,39753.244
United Kingdom,11/08/2020,1148,13,73,,68207114,40.8,39753.244
United Kingdom,12/08/2020,1013,20,80,,68207114,40.8,39753.244
United Kingdom,13/08/2020,1129,18,75,,68207114,40.8,39753.244
United Kingdom,14/08/2020,1444,11,73,,68207114,40.8,39753.244
United Kingdom,15/08/2020,1012,3,76,,68207114,40.8,39753.244
United Kingdom,16/08/2020,1105,5,78,,68207114,40.8,39753.244
United Kingdom,17/08/2020,715,3,73,,68207114,40.8,39753.244
United Kingdom,18/08/2020,1089,12,73,,68207114,40.8,39753.244
United Kingdom,19/08/2020,816,17,70,,68207114,40.8,39753.244
United Kingdom,20/08/2020,1182,6,76,,68207114,40.8,39753.244
United Kingdom,21/08/2020,1034,2,72,,68207114,40.8,39753.244
United Kingdom,22/08/2020,1288,18,71,,68207114,40.8,39753.244
United Kingdom,23/08/2020,1041,6,72,,68207114,40.8,39753.244
United Kingdom,24/08/2020,974,4,68,,68207114,40.8,39753.244
United Kingdom,25/08/2020,1188,16,68,,68207114,40.8,39753.244
United Kingdom,26/08/2020,1051,16,64,,68207114,40.8,39753.244
United Kingdom,27/08/2020,1522,12,71,,68207114,40.8,39753.244
United Kingdom,28/08/2020,1278,9,60,,68207114,40.8,39753.244
United Kingdom,29/08/2020,1108,12,66,,68207114,40.8,39753.244
United Kingdom,30/08/2020,1715,1,68,,68207114,40.8,39753.244
United Kingdom,31/08/2020,1406,2,71,,68207114,40.8,39753.244
United Kingdom,1/09/2020,1300,3,82,,68207114,40.8,39753.244
United Kingdom,2/09/2020,1509,10,81,,68207114,40.8,39753.244
United Kingdom,3/09/2020,1735,13,76,,68207114,40.8,39753.244
United Kingdom,4/09/2020,1940,10,69,,68207114,40.8,39753.244
United Kingdom,5/09/2020,1813,12,67,,68207114,40.8,39753.244
United Kingdom,6/09/2020,2983,2,69,,68207114,40.8,39753.244
United Kingdom,7/09/2020,2950,3,77,,68207114,40.8,39753.244
United Kingdom,8/09/2020,2461,32,80,,68207114,40.8,39753.244
United Kingdom,9/09/2020,2661,8,80,,68207114,40.8,39753.244
United Kingdom,10/09/2020,2919,14,78,,68207114,40.8,39753.244
United Kingdom,11/09/2020,3541,6,143,,68207114,40.8,39753.244
United Kingdom,12/09/2020,3497,9,86,,68207114,40.8,39753.244
United Kingdom,13/09/2020,3330,5,92,,68207114,40.8,39753.244
United Kingdom,14/09/2020,2621,9,105,,68207114,40.8,39753.244
United Kingdom,15/09/2020,3109,27,115,,68207114,40.8,39753.244
United Kingdom,16/09/2020,3991,20,124,,68207114,40.8,39753.244
United Kingdom,17/09/2020,3400,21,127,,68207114,40.8,39753.244
United Kingdom,18/09/2020,4322,27,138,,68207114,40.8,39753.244
United Kingdom,19/09/2020,4422,27,144,,68207114,40.8,39753.244
United Kingdom,20/09/2020,3899,18,165,,68207114,40.8,39753.244
United Kingdom,21/09/2020,4376,11,181,,68207114,40.8,39753.244
United Kingdom,22/09/2020,4926,37,211,,68207114,40.8,39753.244
United Kingdom,23/09/2020,6180,37,228,,68207114,40.8,39753.244
United Kingdom,24/09/2020,6635,40,243,,68207114,40.8,39753.244
United Kingdom,25/09/2020,6874,34,262,,68207114,40.8,39753.244
United Kingdom,26/09/2020,6041,35,261,,68207114,40.8,39753.244
United Kingdom,27/09/2020,5692,17,276,,68207114,40.8,39753.244
United Kingdom,28/09/2020,4052,13,297,,68207114,40.8,39753.244
United Kingdom,29/09/2020,7143,71,314,,68207114,40.8,39753.244
United Kingdom,30/09/2020,7109,71,333,,68207114,40.8,39753.244
United Kingdom,1/10/2020,6914,59,341,,68207114,40.8,39753.244
United Kingdom,2/10/2020,6980,66,369,,68207114,40.8,39753.244
United Kingdom,3/10/2020,12872,49,369,,68207114,40.8,39753.244
United Kingdom,4/10/2020,22961,33,369,,68207114,40.8,39753.244
United Kingdom,5/10/2020,12601,19,393,,68207114,40.8,39753.244
United Kingdom,6/10/2020,14551,76,410,,68207114,40.8,39753.244
United Kingdom,7/10/2020,14165,70,442,,68207114,40.8,39753.244
United Kingdom,8/10/2020,17541,77,436,,68207114,40.8,39753.244
United Kingdom,9/10/2020,13864,87,440,,68207114,40.8,39753.244
United Kingdom,10/10/2020,15165,81,469,,68207114,40.8,39753.244
United Kingdom,11/10/2020,12872,65,477,,68207114,40.8,39753.244
United Kingdom,12/10/2020,14010,50,507,,68207114,40.8,39753.244
United Kingdom,13/10/2020,17236,143,516,,68207114,40.8,39753.244
United Kingdom,14/10/2020,19728,137,563,,68207114,40.8,39753.244
United Kingdom,15/10/2020,18981,138,581,,68207114,40.8,39753.244
United Kingdom,16/10/2020,15635,136,592,,68207114,40.8,39753.244
United Kingdom,17/10/2020,16171,150,614,,68207114,40.8,39753.244
United Kingdom,18/10/2020,16981,67,630,,68207114,40.8,39753.244
United Kingdom,19/10/2020,18822,80,658,,68207114,40.8,39753.244
United Kingdom,20/10/2020,21331,241,698,,68207114,40.8,39753.244
United Kingdom,21/10/2020,26694,191,712,,68207114,40.8,39753.244
United Kingdom,22/10/2020,21247,189,708,,68207114,40.8,39753.244
United Kingdom,23/10/2020,20542,224,744,,68207114,40.8,39753.244
United Kingdom,24/10/2020,23012,174,788,,68207114,40.8,39753.244
United Kingdom,25/10/2020,19790,151,828,,68207114,40.8,39753.244
United Kingdom,26/10/2020,20891,102,853,,68207114,40.8,39753.244
United Kingdom,27/10/2020,22911,367,903,,68207114,40.8,39753.244
United Kingdom,28/10/2020,24711,310,957,,68207114,40.8,39753.244
United Kingdom,29/10/2020,23068,280,974,,68207114,40.8,39753.244
United Kingdom,30/10/2020,24410,274,979,,68207114,40.8,39753.244
United Kingdom,31/10/2020,21915,326,1003,,68207114,40.8,39753.244
United Kingdom,1/11/2020,23254,162,979,,68207114,40.8,39753.244
United Kingdom,2/11/2020,18954,136,1075,,68207114,40.8,39753.244
United Kingdom,3/11/2020,20052,397,1144,,68207114,40.8,39753.244
United Kingdom,4/11/2020,25191,492,1193,,68207114,40.8,39753.244
United Kingdom,5/11/2020,24150,378,1183,,68207114,40.8,39753.244
United Kingdom,6/11/2020,23303,355,1187,,68207114,40.8,39753.244
United Kingdom,7/11/2020,24957,413,1207,,68207114,40.8,39753.244
United Kingdom,8/11/2020,20572,156,1232,,68207114,40.8,39753.244
United Kingdom,9/11/2020,21380,194,1271,,68207114,40.8,39753.244
United Kingdom,10/11/2020,20433,532,1219,,68207114,40.8,39753.244
United Kingdom,11/11/2020,22964,595,1268,,68207114,40.8,39753.244
United Kingdom,12/11/2020,33487,563,1275,,68207114,40.8,39753.244
United Kingdom,13/11/2020,27301,376,1355,,68207114,40.8,39753.244
United Kingdom,14/11/2020,26860,462,1365,,68207114,40.8,39753.244
United Kingdom,15/11/2020,24962,168,1397,,68207114,40.8,39753.244
United Kingdom,16/11/2020,21406,213,1391,,68207114,40.8,39753.244
United Kingdom,17/11/2020,20051,598,1420,,68207114,40.8,39753.244
United Kingdom,18/11/2020,19631,529,1430,,68207114,40.8,39753.244
United Kingdom,19/11/2020,22926,501,1426,,68207114,40.8,39753.244
United Kingdom,20/11/2020,20253,511,1422,,68207114,40.8,39753.244
United Kingdom,21/11/2020,19889,340,1447,,68207114,40.8,39753.244
United Kingdom,22/11/2020,18662,398,1454,,68207114,40.8,39753.244
United Kingdom,23/11/2020,15450,206,1487,,68207114,40.8,39753.244
United Kingdom,24/11/2020,11329,608,1489,,68207114,40.8,39753.244
United Kingdom,25/11/2020,18236,695,1480,,68207114,40.8,39753.244
United Kingdom,26/11/2020,17555,498,1456,,68207114,40.8,39753.244
United Kingdom,27/11/2020,14810,520,1417,,68207114,40.8,39753.244
United Kingdom,28/11/2020,15871,479,1378,,68207114,40.8,39753.244
United Kingdom,29/11/2020,12155,215,1387,,68207114,40.8,39753.244
United Kingdom,30/11/2020,12411,203,1357,,68207114,40.8,39753.244
United Kingdom,1/12/2020,13471,603,1351,,68207114,40.8,39753.244
United Kingdom,2/12/2020,16226,648,1315,,68207114,40.8,39753.244
United Kingdom,3/12/2020,14939,414,1261,,68207114,40.8,39753.244
United Kingdom,4/12/2020,16366,504,1274,,68207114,40.8,39753.244
United Kingdom,5/12/2020,15562,397,1247,,68207114,40.8,39753.244
United Kingdom,6/12/2020,17367,231,1249,,68207114,40.8,39753.244
United Kingdom,7/12/2020,14749,189,1271,,68207114,40.8,39753.244
United Kingdom,8/12/2020,12353,599,1272,,68207114,40.8,39753.244
United Kingdom,9/12/2020,16616,533,1243,,68207114,40.8,39753.244
United Kingdom,10/12/2020,21022,516,1267,,68207114,40.8,39753.244
United Kingdom,11/12/2020,21754,424,1275,,68207114,40.8,39753.244
United Kingdom,12/12/2020,21552,520,1243,,68207114,40.8,39753.244
United Kingdom,13/12/2020,18538,144,1281,,68207114,40.8,39753.244
United Kingdom,14/12/2020,20327,232,1288,,68207114,40.8,39753.244
United Kingdom,15/12/2020,18510,506,1326,,68207114,40.8,39753.244
United Kingdom,16/12/2020,25261,612,1340,,68207114,40.8,39753.244
United Kingdom,17/12/2020,35480,532,1366,,68207114,40.8,39753.244
United Kingdom,18/12/2020,28507,490,1364,,68207114,40.8,39753.244
United Kingdom,19/12/2020,27189,537,1412,,68207114,40.8,39753.244
United Kingdom,20/12/2020,36031,326,1442,,68207114,40.8,39753.244
United Kingdom,21/12/2020,33473,215,1512,,68207114,40.8,39753.244
United Kingdom,22/12/2020,36841,691,1529,,68207114,40.8,39753.244
United Kingdom,23/12/2020,39318,748,1554,,68207114,40.8,39753.244
United Kingdom,24/12/2020,39059,575,1607,,68207114,40.8,39753.244
United Kingdom,25/12/2020,32725,570,1616,,68207114,40.8,39753.244
United Kingdom,26/12/2020,34693,210,1682,,68207114,40.8,39753.244
United Kingdom,27/12/2020,32420,347,1751,,68207114,40.8,39753.244
United Kingdom,28/12/2020,41414,357,1847,,68207114,40.8,39753.244
United Kingdom,29/12/2020,53150,458,1939,,68207114,40.8,39753.244
United Kingdom,30/12/2020,50043,982,2066,,68207114,40.8,39753.244
United Kingdom,31/12/2020,55926,964,2122,,68207114,40.8,39753.244
United Kingdom,1/01/2021,53286,615,2162,,68207114,40.8,39753.244
United Kingdom,2/01/2021,57724,445,2256,,68207114,40.8,39753.244
United Kingdom,3/01/2021,55052,454,2420,,68207114,40.8,39753.244
United Kingdom,4/01/2021,58805,410,2560,,68207114,40.8,39753.244
United Kingdom,5/01/2021,60938,878,2645,,68207114,40.8,39753.244
United Kingdom,6/01/2021,62352,1041,2821,,68207114,40.8,39753.244
United Kingdom,7/01/2021,52634,1162,2929,,68207114,40.8,39753.244
United Kingdom,8/01/2021,68066,1331,3098,,68207114,40.8,39753.244
United Kingdom,9/01/2021,59974,1035,3145,,68207114,40.8,39753.244
United Kingdom,10/01/2021,54957,563,3264,391399,68207114,40.8,39753.244
United Kingdom,11/01/2021,46191,529,3363,412167,68207114,40.8,39753.244
United Kingdom,12/01/2021,45544,1245,3496,428232,68207114,40.8,39753.244
United Kingdom,13/01/2021,47539,1565,3626,437977,68207114,40.8,39753.244
United Kingdom,14/01/2021,48695,1248,3672,443234,68207114,40.8,39753.244
United Kingdom,15/01/2021,55777,1280,3789,447442,68207114,40.8,39753.244
United Kingdom,16/01/2021,41345,1295,3854,450062,68207114,40.8,39753.244
United Kingdom,17/01/2021,38605,673,3871,452301,68207114,40.8,39753.244
United Kingdom,18/01/2021,37542,599,3916,456866,68207114,40.8,39753.244
United Kingdom,19/01/2021,33371,1610,3947,460625,68207114,40.8,39753.244
United Kingdom,20/01/2021,38917,1820,3953,464036,68207114,40.8,39753.244
United Kingdom,21/01/2021,37901,1290,3960,466796,68207114,40.8,39753.244
United Kingdom,22/01/2021,40268,1401,4076,468617,68207114,40.8,39753.244
United Kingdom,23/01/2021,33568,1349,4066,469660,68207114,40.8,39753.244
United Kingdom,24/01/2021,30037,610,4077,470478,68207114,40.8,39753.244
United Kingdom,25/01/2021,22218,592,4032,472446,68207114,40.8,39753.244
United Kingdom,26/01/2021,20101,1631,3961,474156,68207114,40.8,39753.244
United Kingdom,27/01/2021,25334,1725,3937,476485,68207114,40.8,39753.244
United Kingdom,28/01/2021,28709,1239,3918,478254,68207114,40.8,39753.244
United Kingdom,29/01/2021,29079,1245,3832,480432,68207114,40.8,39753.244
United Kingdom,30/01/2021,23360,1203,3806,491053,68207114,40.8,39753.244
United Kingdom,31/01/2021,21140,587,3687,494209,68207114,40.8,39753.244
United Kingdom,1/02/2021,18653,406,3726,496796,68207114,40.8,39753.244
United Kingdom,2/02/2021,16879,1450,3635,498962,68207114,40.8,39753.244
United Kingdom,3/02/2021,19202,1322,3628,501957,68207114,40.8,39753.244
United Kingdom,4/02/2021,20674,915,3572,505993,68207114,40.8,39753.244
United Kingdom,5/02/2021,19160,1014,3505,510057,68207114,40.8,39753.244
United Kingdom,6/02/2021,18285,828,3373,511719,68207114,40.8,39753.244
United Kingdom,7/02/2021,15856,373,3302,512581,68207114,40.8,39753.244
United Kingdom,8/02/2021,14126,333,3230,516392,68207114,40.8,39753.244
United Kingdom,9/02/2021,12385,1052,3164,519553,68207114,40.8,39753.244
United Kingdom,10/02/2021,13024,1001,3132,524447,68207114,40.8,39753.244
United Kingdom,11/02/2021,13505,678,3036,530094,68207114,40.8,39753.244
United Kingdom,12/02/2021,15163,758,2943,534869,68207114,40.8,39753.244
United Kingdom,13/02/2021,13316,621,2842,537715,68207114,40.8,39753.244
United Kingdom,14/02/2021,10982,258,2851,539630,68207114,40.8,39753.244
United Kingdom,15/02/2021,9770,232,2805,546165,68207114,40.8,39753.244
United Kingdom,16/02/2021,10630,799,2708,558577,68207114,40.8,39753.244
United Kingdom,17/02/2021,12721,738,2614,573724,68207114,40.8,39753.244
United Kingdom,18/02/2021,12060,454,2535,589591,68207114,40.8,39753.244
United Kingdom,19/02/2021,12034,533,2469,604885,68207114,40.8,39753.244
United Kingdom,20/02/2021,10408,445,2358,615148,68207114,40.8,39753.244
United Kingdom,21/02/2021,9835,215,2329,624325,68207114,40.8,39753.244
United Kingdom,22/02/2021,10645,177,2273,642788,68207114,40.8,39753.244
United Kingdom,23/02/2021,8489,548,2149,669105,68207114,40.8,39753.244
United Kingdom,24/02/2021,9939,443,2118,700718,68207114,40.8,39753.244
United Kingdom,25/02/2021,9986,323,2047,736037,68207114,40.8,39753.244
United Kingdom,26/02/2021,8524,345,1971,768810,68207114,40.8,39753.244
United Kingdom,27/02/2021,7435,290,1903,796132,68207114,40.8,39753.244
United Kingdom,28/02/2021,6039,144,1783,815816,68207114,40.8,39753.244
United Kingdom,1/03/2021,5455,104,1806,844098,68207114,40.8,39753.244
United Kingdom,2/03/2021,6392,343,1709,895412,68207114,40.8,39753.244
United Kingdom,3/03/2021,6386,487,1647,963862,68207114,40.8,39753.244
United Kingdom,4/03/2021,6574,242,1589,1034068,68207114,40.8,39753.244
United Kingdom,5/03/2021,5946,236,1542,1090840,68207114,40.8,39753.244
United Kingdom,6/03/2021,6039,158,1449,1122402,68207114,40.8,39753.244
United Kingdom,7/03/2021,5177,82,1394,1142643,68207114,40.8,39753.244
United Kingdom,8/03/2021,4713,65,1356,1181431,68207114,40.8,39753.244
United Kingdom,9/03/2021,5767,231,1292,1254353,68207114,40.8,39753.244
United Kingdom,10/03/2021,5926,190,1236,1351515,68207114,40.8,39753.244
